time_days,pressure_bar,mass_kg,cumulative_source_kg,cumulative_produced_kg,cumulative_leaked_kg,cumulative_consumed_kg,production_sm3_day,source_sm3_day,leakage_sm3_day,consumption_kg_day,stage_index,balance_residual_kg
2230.420081967213,44.7054129783604,11538975.777664665,0.0,13511574.694521856,0.0,0.0,27464.34873914386,0.0,0.0,0.0,0,-8.195638656616211e-08
2245.389344262295,44.56711282631768,11504143.629606731,0.0,13546406.84257979,0.0,0.0,27155.68864184325,0.0,0.0,0.0,0,-8.195638656616211e-08
2260.358606557377,44.43038508513478,11469702.316305503,0.0,13580848.155881017,0.0,0.0,26851.477970334177,0.0,0.0,0.0,0,-8.195638656616211e-08
2275.327868852459,44.295206738263886,11435646.21601599,0.0,13614904.25617053,0.0,0.0,26551.63349963846,0.0,0.0,0.0,0,-8.195638656616211e-08
2290.2971311475408,44.16155520684849,11401969.811891623,0.0,13648580.660294898,0.0,0.0,26256.073957188175,0.0,0.0,0.0,0,-8.195638656616211e-08
2305.2663934426228,44.029408339288345,11368667.68952941,0.0,13681882.782657111,0.0,0.0,25964.71996769485,0.0,0.0,0.0,0,-8.195638656616211e-08
2320.2356557377047,43.8987444011038,11335734.53458423,0.0,13714815.93760229,0.0,0.0,25677.493999836053,0.0,0.0,0.0,0,-8.195638656616211e-08
2335.2049180327867,43.76954206508935,11303165.130450014,0.0,13747385.341736507,0.0,0.0,25394.320314690645,0.0,0.0,0.0,0,-8.195638656616211e-08
2350.1741803278687,43.641780401746765,11270954.35600561,0.0,13779596.11618091,0.0,0.0,25115.1249158572,0.0,0.0,0.0,0,-8.195638656616211e-08
2365.1434426229507,43.515438869988614,11239097.183423229,0.0,13811453.288763292,0.0,0.0,24839.835501192898,0.0,0.0,0.0,0,-8.195638656616211e-08
2380.1127049180327,43.39049730810317,11207588.676037429,0.0,13842961.796149092,0.0,0.0,24568.381416112716,0.0,0.0,0.0,0,-8.195638656616211e-08
2395.0819672131147,43.26693592497224,11176423.98627274,0.0,13874126.485913781,0.0,0.0,24300.69360839133,0.0,0.0,0.0,0,-8.195638656616211e-08
2410.0512295081967,43.14473529153353,11145598.35362796,0.0,13904952.118558561,0.0,0.0,24036.704584412466,0.0,0.0,0.0,0,-8.195638656616211e-08
2425.0204918032787,43.023876332479674,11115107.102715394,0.0,13935443.369471127,0.0,0.0,23776.348366812614,0.0,0.0,0.0,0,-8.195638656616211e-08
2439.9897540983607,42.90434031818633,11084945.641353237,0.0,13965604.830833284,0.0,0.0,23519.560453468723,0.0,0.0,0.0,0,-8.195638656616211e-08
2454.9590163934427,42.786108856861844,11055109.458709436,0.0,13995441.013477085,0.0,0.0,23266.27777778079,0.0,0.0,0.0,0,-8.195638656616211e-08
2469.9282786885246,42.66916388691136,11025594.123495417,0.0,14024956.348691104,0.0,0.0,23016.43867020252,0.0,0.0,0.0,0,-8.195638656616211e-08
2484.8975409836066,42.55348766950879,10996395.282208094,0.0,14054155.189978426,0.0,0.0,22769.982820975918,0.0,0.0,0.0,0,-8.195638656616211e-08
2499.8668032786886,42.43906278136982,10967508.657418683,0.0,14083041.814767838,0.0,0.0,22526.851244026228,0.0,0.0,0.0,0,-8.195638656616211e-08
2514.83606557377,42.3258721077195,10938930.046106819,0.0,14111620.426079702,0.0,0.0,22286.986241975683,0.0,0.0,0.0,0,-8.195638656616211e-08
2529.805327868852,42.21389883544873,10910655.318038631,0.0,14139895.15414789,0.0,0.0,22050.33137223749,0.0,0.0,0.0,0,-8.195638656616211e-08
2544.774590163934,42.10312644645324,10882680.414187383,0.0,14167870.057999138,0.0,0.0,21816.831414150754,0.0,0.0,0.0,0,-8.195638656616211e-08
2559.743852459016,41.99353871114968,10855001.345195381,0.0,14195549.12699114,0.0,0.0,21586.432337120674,0.0,0.0,0.0,0,-8.195638656616211e-08
2574.713114754098,41.885119682163236,10827614.18987591,0.0,14222936.28231061,0.0,0.0,21359.08126972845,0.0,0.0,0.0,0,-8.195638656616211e-08
